6730,"hồ gươm trong tôi","Hồ Gươm ơi Hồ Gươm ngàn thương ngàn nhớ long lanh...",56743,47,"Đỗ Sơn Hà",""
6731,"mẹ yêu","Sinh con ra trong bao nhiêu...",51056,29,"Phương Uyên",""
6732,"như những giọt sương","Có những giọt sương trắng…",50720,29,"Nguyễn Văn Hiên",""
6733,"ơi nụ tầm xuân","Đêm qua gió bỏ trăng rồi  chiều nay em cũng bỏ tôi một mình...",53474,33,"Ngô Tùng Văn",""
6734,"trời hân hoan (il est né le divin enfant)","Trời hân hoan…",51259,29,"Dân ca Pháp",""
6735,"khúc xuân yêu đời","Xuân lung linh cho ngay mới ấm áp Mùa xuân đến sắc hoa...",57808,51,"Mạnh Quân",""
6736,"Đón xuân - remix","Xuân đã đến rồi reo rắc ngàn hồn hoa xuống đời Vui...",58672,53,"Phạm Đình Chương",""
6737,"dòng sông yêu thương","Em như dòng sông lặng lẽ trôi êm đềm...",54700,40,"Thắng Liêm",""
6738,"trái tim yêu","Sương long lanh về trên phố thênh thang  đưa bầy chim...",54357,38,"Mạnh Quân",""
6739,"anh ước bên em","Ánh mắt em trìu mến như ngàn ánh sao lung linh dịu êm...",56925,48,"Bằng Cường",""
6740,"hơi thở (oxy)","Kể từ khi đôi ta mới quen nhau  con tim anh đã...",57788,51,"Bằng Cường",""
6741,"một thoáng tây hồ","Mênh mông hồ  sương thu tan trong gió  bát ngát…",52653,30,"Phó Đức Phương",""
6742,"nhịp cầu quê hương","Anh dắt em qua mấy nhịp cầu  về thăm quê hương…",52667,30,"Phan Long",""
6743,"những cánh chim mơ ước","Những cánh chim mơ ước đang về...",54810,40,"Phạm Thế Mỹ",""
6744,"nỗi lòng cô thắm","Chuyện kể rằng nàng tên…",50396,29,"Giao Tiên",""
6745,"trái tim vỡ","Chuyện tình mình đã đến hồi cuối  tiếc thương làm chi...",54132,37,"Minh Khang",""
6746,"vô cùng","Dù ước muốn hôm nào bây giờ hóa thành mây...",54858,40,"Vũ Quốc Việt",""
6747,"chiều mơ","Chiều trôi qua ngoài xa kia những cánh chim lẻ loi về đâu...",56661,47,"Minh Châu",""
6748,"cõi hoa","Một ngày xuân rong chơi đến đây  bước chân tôi ...",53698,35,"Bảo Phúc",""
6749,"đừng khóc vì xa anh","Thôi đừng than khóc thêm nhiều cho thương đau…",52619,30,"Vĩnh Tâm",""
6750,"hương tháng giêng","Nắng xuân rơi rớt trên bờ vai em tôi  ánh lên hôm này…",53568,34,"Lương Bằng Quang",""
6751,"khi ta xa nhau","Ngày ta quen nhau…",50068,29,"Nguyễn Ngọc Thiện",""
6752,"lang thang trên phố","Lang thang lang thang trên phố một mình...",55361,42,"Sông Trà",""
6753,"và trong gió mùa thu","Chiều tàn trong sương khói…",50734,29,"Đoàn Xuân Mỹ",""
6754,"xuân trường quê tôi","Xuân Trường quê tôi đồng lúa mượt xanh  vườn dâu trải rộng...",55471,42,"Phạm Minh Tuấn",""
6755,"em và anh hai thế giới","Trong cuộc sống tôi đã đi tìm một nửa của mình Khi đã...",57764,51,"Hoàng Anh",""
6756,"Liều thuốc cho trái tim - remix","Mùa đông như vây kín kỷ niệm của đôi mình  Lúc đã...",58694,53,"Nhạc Hoa",""
6757,"biên hòa thành phố mến yêu","Ai ra Bắc  ai vô Nam  ghé thăm Biên Hòa…",52462,29,"Nguyễn Bính",""
6758,"chiều trên đồi thông","Chiều xưa trên đồi thông ta đi dưới mây hồng…",56297,46,"Châu Kỳ",""
6759,"chuyện tình xưa","Nghe tiếng mưa rơi lòng tái tê…",50597,29,"Nhạc ngoại",""
6760,"đi vào tương lai","Muốn làm cơn gió cùng làn mây dần trôi…",52185,29,"Quốc An",""
6761,"lời thì thầm của trái tim","Anh người yêu em ước mơ từ đây ta có đôi  một ngày vui bên nhau...",56766,47,"Thanh Nga",""
6762,"nhớ ai buông tiếng thở dài","Một cánh chim bay nhớ nhung bao ngày  nhìn mái tranh xiêu...",54309,38,"Minh Châu",""
6763,"ra đồng giữa ngọ","Thằng bé xinh xinh chơi diều giữa ngọ  cuộn dây vừa mở…",56542,46,"Trịnh Công Sơn",""
6764,"sao tình chưa đến","Anh như mây lãng du...",50069,29,"Nguyễn Ngọc Thiện",""
6765,"tre việt nam","Tre hiên ngang ra tiền tuyến  tre hùng thiêng...",52694,30,"Trần Quế Sơn",""
6766,"vẫn có em bên đời","Vẫn thấy bên đời còn có em  tấm lòng em như lá kia còn xanh...",54136,37,"Trịnh Công Sơn",""
6767,"về đây đi anh","Về đây đi anh  về đây đi anh để cho ta tìm lại giấc mơ xưa...",55710,43,"Robert Sĩ",""
6768,"như những yêu thương","Mỗi sáng thức giấc bên khung cửa nhỏ xinh xinh Một nhành hoa...",57887,51,"Nguyễn Đức Cường",""
6769,"nửa đêm nhớ bậu","Nữa đêm tôi nhớ bậu vô cùng Nằm nghe thao thức  nhớ người...",57904,51,"Cao Minh Thu",""
6770,"con khóc","Nghĩa mẹ chín nặng mườii đau..vì con...Công cha núi cao sớm khuya...",58784,54,"Bùi Anh Tuấn",""
6771,"trò đùa của tạo hóa","Về đâu lúc ngày đã hết ánh đèn đường hắt hiu buồn...Mình tôi...",58965,54,"Nguyễn Hồng Thuận",""
6772,"con chim sẻ tóc xù","Đừng quên bà chị hay buồn của em...",50089,29,"Trần Tiến",""
6773,"duyên hải quê em","Quê hương em miền duyên hải  vùng đất xanh biển cả mênh mông…",56341,46,"Quang Minh",""
6774,"kỷ niệm tìm về","Ngày mưa thôi ngừng rơi  để cho căn phòng đơn côi giá lạnh...",55355,42,"Bảo Lê",""
6775,"ký ức đêm","Từ đâu đó xa rất xa  tiếng anh gọi không thể nào…",53752,35,"Hồng Đăng",""
6776,"những con mắt trần gian","Những con mắt tình nhân…",50427,29,"Trịnh Công Sơn",""
6777,"nỗi buồn chưa quên","Em ngồi ru buổi chiều…",50744,29,"Hoàng Xuân Giang",""
6778,"sự cứu chuộc","Nhìn bầu trời bừng lên nắng ấm ánh dương đang về...",55645,43,"Viết Thanh",""
6779,"xa rồi mùa hạ","Giã từ từng trang vở  giã từ tuổi ngây thơ  cổng trường giờ rộng mở...",56901,47,"Vũ Hoàng",""
6780,"xin được mãi yêu nhau","Này người yêu ơi người còn nhớ hay không...",53978,36,"Phương Uyên",""
6781,"bài ca hồ chí minh","Miền biển xa Người đi khắp phương trời",58049,52,"Phú Ân",""
6782,"chỉ có em","Người yêu ơi anh sẽ Yêu và yêu mỗi em thôi Sẽ không xa...",58413,53,"Hoàng Tôn",""
6783,"đừng thế nữa","Chớ nói với anh mình đã không còn hiểu nhau Chớ nói với...",58457,53,"Nguyễn Hồng Hải",""
6784,"hãy sống với con tim","Tình yêu ấy  bàn tay ấy  từng mang đến cho em…",52501,29,"Đức Trí",""
6785,"không thể quên em (i can’t forget you)","Tìm mãi một cuộc tình đã tàn phai  còn đâu bao nụ hôn đắm say...",54755,40,"Trương Thanh Hiếu",""
6786,"rồi sẽ đến","Giữa rong rêu cuộc đời loài giun dế kêu than...",53479,33,"Đỗ Đình Phúc",""
6787,"tình quê hương","Ngàn dâu xanh ngắt  mấy nếp tranh xa mờ...",55657,43,"Việt Lang",""
6788,"ra đi","Chỉ còn lại mình anh trong không gian vắng lặng",57915,51,"Phúc Trường",""
6789,"yêu lặng lẽ","Đôi chân đang đi trong cơn mưa Trong nỗi cô đơn Mang theo dư...",58624,53,"Bảo Thạch",""
6790,"ánh trăng ở bên em","Ngày trôi qua mau để đêm tới  trăng sẽ lên cao và kề bên...",54875,41,"Bảo Thạch",""
6791,"chỉ là mùa thu rơi","Một mình ta bước thôi trong buồn tênh bóng tối…",56290,46,"Quốc Dũng",""
6792,"đã xa rồi","Đã xa rồi đừng tìm nhau nữa em ơi  đừng tìm nhau nữa em ơi...",53266,32,"Sông Trà",""
6793,"đêm trăng trên đảo","Từng chiều ngồi đợi chờ  chờ ánh trăng lên trên đảo xa...",54448,39,"Phạm Đăng Khương",""
6794,"duyên xuân","Ôi quê hương mến thương  gió xuân về mang bao vấn vương…",55826,44,"Hoài Phương",""
6795,"ghét vì đã yêu","Người yêu hỡi con tim em vỡ tan nên dòng lệ rơi buồn tủi...",54726,40,"Phương Uyên",""
6796,"nhớ tần phi","Hôm nay anh về thăm miền thùy dương...",53184,31,"Đynh Trầm Ca",""
6797,"tin xuân","Hoa đào hoa mai thắm tươi đón mùa xuân về hương ngát trời…",53635,34,"Phan Bá Chức",""
6798,"vàng phai trước ngõ","Vàng trước ngõ trong ngần áo lụa  nụ hồng quá nghe ra ngậm ngùi…",56608,46,"Trịnh Công Sơn",""
6799,"xin hãy quên tôi","Thôi  em hãy quên tôi  em hãy quên tôi như hãy quên...",58219,52,"Anh Bằng",""
6800,"đừng buồn nữa em","Còn gì một giấc mơ  giấc mơ tình yêu...",54971,41,"Đỗ Quang",""
6801,"nhớ em lý chiều chiều","Chiều chiều hát lý chiều chiều  bên sông sóng vỗ nhớ hình bóng...",55770,44,"Nguyễn Ngọc Thạch",""
6802,"xuân bốn mùa","Cho dù trời có sang đông  ai se sắt lạnh anh hồng nét môi…",52850,30,"Liêu Hoàng Anh",""
6803,"tình yêu đến mang theo mùa xuân","Ngày mình quen nhau em đâu ngờ tình yêu đầu",57656,50,"Võ Hoài Phúc",""
6804,"lý nghĩa tình","Nhớ những ngày  mình về đây mà nghe con sáo nó kếu...",57827,51,"Trung Lê",""
6805,"để gió đi vào lãng quên","Những buồn đau đã qua rồi...",50860,29,"Bảo Phúc",""
6806,"hát cho cuộc đời","Hát cho cuộc đời hát cho tình yêu tràn nơi nơi  hạnh phúc thốt lên thành lời...",56086,45,"Minh Châu",""
6807,"ngẩn ngơ áo trắng","Bước xuống phố ngẩn ngơ chiều nay áo bay...",55768,44,"Nguyễn Nhất Huy",""
6808,"nụ tình phai","Bao đêm anh đã vui gần em trong giấc mơ...",55778,44,"Quốc Dũng",""
6809,"tiếng còi trong sương đêm 2","Tiếng còi trong sương đêm…",51585,29,"Cổ nhạc: Viễn Châu",""
6810,"chiều vũng tàu","Vũng Tàu cảnh đẹp thiên nhiên...",50156,29,"Hoàng Trọng",""
6811,"dưới bóng tre làng","Dưới bóng tre làng một chiều khi nắng chưa tan...",53127,31,"Hoàng Châu",""
6812,"em bước vào đời tôi","Em bước vào đời tôi...",50237,29,"Nguyễn Hữu",""
6813,"giấc mơ yêu","Mùa xuân đã đến trong vòng tay  lặng lẽ như áng mây dịu dàng trôi…",54467,39,"Trọng Vũ",""
6814,"thành phố màu xanh","Ta yêu thành phố màu xanh  thắp lên giọt nắng long lanh...",53486,33,"Trần Xuân Tiến",""
6815,"vườn tình","Mùa thu năm đó  ta bước ra đi chơi trong vườn tình...",55186,41,"Tuấn Khanh",""
6816,"niềm đau dĩ vãng","Niềm đau dĩ vãng - Nhật Trường Ngày hai đứa ân tình vỡ...",58171,52,"Nguyễn Văn Đông",""
6817,"mưa","Mưa rơi cho anh nhớ em nhiều Mưa rơi cho anh nhớ mong...",58892,54,"Nguyễn Hồng Thuận",""
6818,"anh đã đến rồi đi","Anh đã đến rồi đi như giọt sương rơi trên mắt buồn…",55480,43,"Quốc Vượng",""
6819,"biển và sông","Biển có đời biển  sông có đời sông...",50086,29,"Từ Huy",""
6820,"chào em chào xinh tươi","Cô đơn một mình chiếc bóng…",54916,41,"Quốc Bảo",""
6821,"chiều về trên sông ô môn","Chiều về thuyền bồng bềnh…",50667,29,"Triều Dâng",""
6822,"cho em mùa xuân tình yêu","Cho trái tim em hé nở...",50240,29,"Lê Trung Hiếu",""
6823,"hay là em sang đây","Hỡi em cô gái ở bên sông  sao chẳng sang…",52367,29,"Tiến Luân",""
6824,"lưu thủy","Đời đẹp đời nở hoa vang câu hò rộn ràng lời ca…",53575,34,"Dân ca Trị Thiên",""
6825,"nhớ cha yêu thương","Một ngày nghe nắng mưa về trên vai mình  bồi hồi thương nhớ…",52929,30,"Nguyễn Đình Nguyên",""
6826,"sau một lời nói dối","Từng nụ hôn khép lại sau đôi môi hững hờ...",51831,29,"Nguyễn Hoài Anh",""
6827,"tháng mấy trời mưa","Tháng mấy trời mưa hỡi em...",51153,29,"Mặc Thế Nhân",""
6828,"xin trời thôi mưa","Mưa rơi rơi lá vàng rơi ngập trời  tiếng buồn…",52313,29,"Anh Châu  ",""
6829,"đừng quay về","Còn gì không anh  còn gì với em ngoài những năm tháng đã nhạt phai...",57013,48,"Dương Khắc Linh",""
6830,"bà rịa đất níu chân người","Núi Dinh một thời để nhớ  sông Dinh chảy về đâu...",52622,30,"Trung Cẩn",""
6831,"em có còn như xưa","Ngày nào anh trở về...",50057,29,"Nguyễn Ngọc Thiện",""
6832,"nắng chiều xuân","Ta chờ ai mùa xuân hững hờ  chim rồi bay ngàn cây gió lay…",54085,37,"Trần Văn Lộc",""
6833,"phương nam hướng về thăng long","Phương Nam hướng về Thăng Long  anh linh khí thiêng...",54551,39,"Nguyễn Đức Trung",""
6834,"trăng sáng đôi miền","Trăng lùa lên cành tre…",50798,29,"An Chung",""
6835,"xa vắng em","Còn đâu nữa những phút giây…",50376,29,"Nhạc ngoại",""
6836,"hồng lâu mộng","Tuyết rơi nhiều nên cánh hoa phai tàn…",52588,29,"Viễn Châu",""
6837,"người yêu nay đã có chồng 2","Rồi một chiều thu nắng đã tàn...",51778,29,"Viễn Châu",""
6838,"định mệt anh và em","Nhớ lần đầu ngại ngùng khi em trông thấy anh mỉm cười...",57002,48,"Nguyễn Hồng Thuận",""
6839,"những điều đã qua","Những ngày vừa qua cứ như là giấc mơ thật êm",57142,48,"Nguyễn Văn Chung",""
6840,"chung một nhà - remix","Thênh thang đôi chân nắng mưa vui buồn rong chơi ngày tháng. Ta...",58244,52,"Anh Khang",""
6841,"anh về tình đẹp quê hương","Véo von đôi chim chích chòe…",53977,36,"Hoàng Phương",""
6842,"biết yêu là hết mong chờ","Anh đưa em đi vào giấc mộng cuộc tình nồng nàn...",56650,47,"Bảo Chấn",""
6843,"bụi trong mắt em","Có những lúc khi chiều về sương rơi..",53107,31,"Tuấn Khanh",""
6844,"chờ ai muôn kiếp","Chiều buông vấn vương…",51229,29,"Quốc Vượng",""
6845,"đê mê","Có phải cuộc đời chỉ có một con đường  bước mãi một đời...",56699,47,"Nguyễn Dân",""
6846,"sầu tương tư","Son phấn nào đâu…",50778,29,"Nhạc ngoại",""
6847,"thành phố mùa xuân","Sài Gòn mùa xuân...",50188,29,"Trịnh Công Sơn",""
6848,"trên đường quê","Trên con đường về quê anh…",50409,29,"Thùy Linh",""
6849,"bài ca dao xót xa","Em đã đi rồi  tình cũng vút bay  về nơi xứ lạ",57259,49,"Thái Hoàng",""
6850,"anh vẫn tìm em","Đêm nay dần trôi  sao em lặng thinh chẳng nói câu gì",57447,50,"Liêu Hưng",""
6851,"hạnh phúc muộn màng","Một tia nắng cho ngày mới  một thoáng mưa cho cây một...",57778,51,"Tường Linh",""
6852,"anh là thiên thần của em (angel in me)","Ngày xưa em chẳng tin chẳng yêu cuộc đời  em đớn đau khóc thầm…",57694,51,"Phan Công Thành",""
6853,"mất một tình yêu","Em buồn anh từng đêm quay quắt như người mộng du...",56120,45,"Hoài Phương",""
6854,"như lá thu phai","Ngồi nhìn ánh nắng hong khô sương mai  lòng chợt nuối tiếc...",56160,45,"Trương Quang Tuấn",""
6855,"níu kéo","Vẫn muốn nói với em một lời  ngày qua tình yêu vẫn luôn đợi chờ…",56515,46,"Nguyễn Đình Vũ",""
6856,"yêu người gian dối","Vẫn biết yêu là khổ đau thật nhiều vẫn biết yêu là tình…",56915,47,"Trương Lê Sơn",""
6857,"vui ngày giáng sinh","Có một vì sao trong mắt cha  có một vì sao trong mắt mẹ...",54140,37,"Vũ Minh Đức",""
6858,"tiếng gọi non sông","Đi ta ra đi vì biên cương  biển đảo Đi ta ra đi...",58189,52,"Nguyễn Phi Hùng",""
6859,"riêng mình anh thôi","Anh có biết từ giây phút rất lâu ngày mình quen nhau Lòng...",58925,54,"Khắc Hưng",""
6860,"đôi tim yêu (tình yêu đẹp 2)","Muốn nắm tay em ta phiêu du khắp nơi chân trời…",56364,46,"Bằng Cường",""
6861,"đường về việt bắc","Chiều nào áo tím nhiều quá  lòng thấy rộn ràng nhớ người…",56375,46,"Đoàn Chuẩn",""
6862,"lời cảm ơn","Ngày xưa bé thơ cha hay chở tôi đi chơi...",54765,40,"Nguyễn Đức Cường",""
6863,"vẻ vang lục quân 2","Những bước đi làm nên chiến thắng...",54850,40,"Minh Quang",""
6864,"ghen","Ngồi bên em sao thấy trong lòng nao nao...",57028,48,"Lưu Thiên Hương",""
6865,"cùng một kiếp hoa","Trông em xinh xinh mắt tình tình  đôi môi tươi tươi má hồng hồng…",56325,46,"Võ Đức Phấn",""
6866,"ngày tháng còn đó","Xin yêu thương kia như một giấc mơ...",54089,37,"Đức Trí",""
6867,"ngọn nến mang tên em","Anh nhiều lúc anh hay giận hờn  bỏ mặc em trong cô đơn…",54092,37,"Phúc Trường",""
6868,"suối tóc","Tìm cho thấy liễu xanh xanh lả lơi  hay đi tìm...",54330,38,"Y Vân  ",""
6869,"tôi yêu âm nhạc (i love music)","Nằm dài nghe music len lỏi trong từng hơi thở  trong từng giấc mơ buồn...",56223,45,"Giáng Son",""
6870,"vì đời vẫn thế","Đêm chìm trong những khúc nhạc buồn",57390,49,"Minh Quân",""
6871,"uống nước bên bờ suối","Qua bao con đường  qua bao phố phường lê mòn gót chân ...",58206,52,"Lê Uyên Phương",""
6872,"Chỉ cần em hạnh phúc - remix","Tình yêu đôi lúc không cùng cảm giác yêu thương từ hai...",58655,53,"Nguyễn Đình Vũ",""
6873,"Gía như chưa từng quen - remix","Người yêu ơi  bao năm tháng qua  đôi ta đã sống k...",58680,53,"Phạm Bảo Nam",""
6874,"bài tập trong tình yêu","Vầng trăng cô đơn…",50574,29,"Đoàn Xuân Mỹ",""
6875,"chào mùa xuân","Chào mùa xuân  liên hoan giữa đất trời...",55241,42,"Thanh Sơn",""
6876,"đợi bước anh về","Thời gian trôi đi mau bao đêm qua bên nhau ...",51852,29,"Trịnh Nam Sơn",""
6877,"gót hồng xinh","Em như ban mai trong ngày xanh mong manh lung linh…",52024,29,"Vĩnh Tâm",""
6878,"lý con sáo 3","Ai đem ơ con sáo ơ ơ qua sông…",50638,29,"Dân ca Nam Bộ",""
6879,"mơ thấy em về","Ta mơ thấy em..",51536,29,"Thế Hiển",""
6880,"nghe như lời kinh","Một ngày gần đây  tôi đâu nào biết gì...",55061,41,"Trần Huân",""
6881,"thăng long mùa xuân đại thắng","Trùng điệp trùng  đoàn quân đi trong bóng tối đêm ba mươi...",55119,41,"Nguyễn Văn Hiên",""
6882,"thu cô liêu","Thu cô liêu tịch liêu cô thôn chiều...",53201,31,"Văn Cao",""
6883,"tiếng gió hát","Trời cao dang rộng nhìn làn mây và như đang gọi...",55128,41,"Hồng Kiên",""
6884,"vầng dương rạng rỡ","Chỉ vì em yêu anh…",50737,29,"Đoàn Xuân Mỹ",""
6885,"xin ru muộn màng","Ru trăng về giữa lòng đêm…",51834,29,"Anh Khanh",""
6886,"Thế giới không tình yêu - remix","Tình yêu là gì?  mà thế giới phải khóc khi mộng mơ......",58723,53,"Kim Tuấn",""
6887,"ăn năn","Ngày mình yêu nhau hai đứa ước mơ trầu cau…",52148,29,"Hoàng Trang",""
6888,"đôi mắt mùa xuân","Mùa xuân đang đến nói em điều gì...",53134,31,"Trần Huân",""
6889,"lang thang chiều lỡ hẹn","Chiêu nay lang thang trên phố vui…",53755,35,"Tuấn Thành",""
6890,"mưa phủ hoàng hôn","Xuyên đỉnh hoàng hôn tôi thấy tôi...",53029,30,"Ngọc Tú Anh",""
6891,"mưa ru","Mưa sao mưa sao mưa quá vô tình như không gian cô liêu...",55382,42,"Tường Văn",""
6892,"mùa xuân thanh bình","Xuân xuân xuân đã về  tràn lan xuân đến muôn nơi...",52787,30,"Hoàng Phương",""
6893,"người đang ở nơi xa","Người đang ở nơi xa còn đâu những sớm đi về...",54095,37,"Nguyễn Ngọc Tài",""
6894,"tình quê nỗi nhớ","Tôi yêu quê tôi yêu lời hát tiếng ca đầu đời…",51007,29,"Sông Trà",""
6895,"về huế chiều xuân","Em về phố nhỏ một chiều mùa xuân…",51231,29,"Trương Quang Tuấn",""
6896,"xuân hồng trên má","Có một màu hồng…",50698,29,"Hoài Nam",""
6897,"yêu lại từ đầu","Em ơi hình như chúng mình đã hết yêu nhau mất rồi...",56913,47,"Khắc Việt",""
6898,"chiều đà nẵng","Đường chiều về Đà Nẵng  sóng nước lao xao",57274,49,"Trần Hoàn",""
6899,"biết rằng","Biết rằng đêm sẽ thật u tối  biết rằng mây xám phủ quanh lối...",54167,38,"Đức Trí",""
6900,"để tóc nàng ngủ yên","Xin trời ngừng bay cơn gió heo may...",50442,29,"Vinh Sử",""
6901,"hát to hát nhỏ","Ta hát to hát nhỏ nhỏ nhỏ  rồi mình ngồi kể chuyện cho nhau nghe…",55853,44,"Sưu tầm",""
6902,"hãy yêu thêm một lần","Lệ sầu có xóa đi bao buồn phiền lòng ta...",56090,45,"Phạm Khánh Hưng",""
6903,"kỷ niệm tuổi thơ","Tuổi thơ đến như giấc mơ  ngày qua đùa vui ca vang nghe thiết tha...",55524,43,"Trần Thanh Tùng",""
6904,"nhớ bắc","Ai về Bắc ta đi với  thăm lại non sông giống Lạc Hồng...",54531,39,"Lê Văn Lộc",""
6905,"tình xa người xa","Theo cơn mưa về đâu…",51385,29,"Tiến Luân",""
6906,"từ khi biết em","Tình anh đã trao từ thuở ban đầu…",50867,29,"Nhạc ngoại",""
6907,"tưởng như 2","Tưởng như ta đánh mất  đánh mất nhau trong đời…",52432,29,"Sông Trà",""
6908,"thoại khanh châu tuấn 2","Ai nghe được tiếng đàn…",51630,29,"Viễn Châu",""
6909,"tình đẹp mùa chôm chôm 2","Tiếng cười thay tiếng nói…",51414,29,"Cổ nhạc: Thiên Kiều",""
6910,"hạnh phúc nửa vời - remix","Khúc hát yêu thương cho nhau là nhũng bài tình ca rất...",58283,52,"Đàm Vĩnh Hưng",""
6911,"bên tượng đài lăng bác","Ngàn đài hoa kính dâng lên người…",50536,29,"Lư Nhất Vũ",""
6912,"có lẽ ta thuộc về nhau","Ngày tháng mệt nhoài cất bước theo thời gian buồn tênh...",56022,45,"Nguyễn Hồng Thuận",""
6913,"quê em quê anh","Về thăm quê hương  quê hương em Lấp Vò  đồng quê bao la…",56537,46,"Sông Trà",""
6914,"vòng tay bình yên","Giật mình thức giấc trong đêm dài...",53973,36,"Anh Tuấn",""
6915,"vùng trời mơ ước","Vùng trời mơ ước đó có em đang đợi chờ...",55185,41,"Hà Phương",""
6916,"xuân nhớ mẹ","Gió cuốn hơi ấm về cánh mai vàng khẽ động...",54148,37,"Văn Đình",""
6917,"khổ thân già 2","Đêm hè dưới mái nhà tôn nóng vô cùng nóng...",51700,29,"Quy Sắc",""
6918,"kỷ niệm nhạt nhòa","Em  có khi nào trong mơ em cũng nhớ đến anh. Em  có...",57813,51,"Khắc Việt",""
6919,"bồn bồn trắng","Em với anh những ngày thơ hai đứa lưng trần…",52722,30,"Tiến Luân",""
6920,"buồn mình ên","Buồn ngồi mình ên  buồn ngồi chờ ai...",54903,41,"Đình Văn",""
6921,"cạn tình","Ta hãy tạm biệt nhau đi ta hãy tạm biệt nhau đi...",53843,36,"Phương Uyên",""
6922,"chim than","Chim kêu não nùng vang trong nương xanh...",53850,36,"Đỗ Nhuận",""
6923,"chốn cũ","Bước tới chốn xưa...",51451,29,"Nguyễn Khải Hoàn",""
6924,"cô bé tóc mây","Đêm nay mơ về em…",51521,29,"Trường Huy",""
6925,"dòng sông êm ả","Ta ẩn mình trong dòng sông êm ả  trôi qua đời em như khúc tự tình…",56335,46,"Nguyễn Ngọc Thiện",""
6926,"mỗi năm hoa đào nở","Mỗi năm hoa đào nở  lại thấy ông đồ già...",56779,47,"Vinh Sử",""
6927,"mưa xuống đời","Giọt mưa rơi trên lá khô thời gian se sắt mơ hồ…",56478,46,"Minh Châu",""
6928,"romance iii","Lối nhỏ mình em căn phòng nhỏ  anh cứ đến rồi ra đi vội vã...",55640,43,"Phú Quang",""
6929,"trống quân","Đất thấp ông trời cao ở đây thời đất thấp ông trời cao...",54134,37,"Dân ca Bắc bộ",""
6930,"vai áo màu xanh","Tình tôi tan nát…",50761,29,"Nhạc ngoại",""
6931,"xóm nhỏ","Xóm nhỏ của tôi là khung trời xanh ngắt  có tiếng đàn…",52124,29,"Đình Văn",""
6932,"vòng nhẫn cưới 2","Em ơi tình yêu bây giờ…",51122,29,"Cổ nhạc: Viễn Châu",""
6933,"nhớ nhau","Ai có về miền thùy dương Những chiều sương xuống lạnh lùng...",57880,51,"Tuấn Khanh",""
6934,"anh đã đến bên đời","Một lần thật đẹp anh đã đến  trong bất ngờ mang tình yêu ấm áp...",53664,35,"Phương Uyên",""
6935,"anh đã vội quên","Na na na… Còn nhớ những lúc khi xưa...",54868,41,"Huỳnh Nhật Tân",""
6936,"dòng sông cuộc tình","Dòng sông nào đã chết giữa chốn hoang vu...",54699,40,"Sông Trà",""
6937,"ngợi ca xuân","Xuân ơi xuân ơi  xuân đến tin yêu rạng ngời...",55063,41,"Phí Văn Vĩnh",""
6938,"romance đêm","Chẳng còn cây thay lá bên thềm níu chân người…",52416,29,"Nguyễn Đình Nguyên",""
6939,"thành phố mây bay","Tôi trở lại thăm dòng thác Cam Ly...",51874,29,"Sông Trà",""
6940,"tình yêu đi qua","Tình yêu đi qua  còn em đứng lại một mình...",55145,41,"Trần Huân",""
6941,"tôi muốn nhìn mưa rơi","Tôi muốn nhìn mưa rơi  thản nhiên và bình yên quá...",53500,33,"Tuấn Khanh",""
6942,"vấn vương","Sông chảy về đâu mây lượn về đâu…",51377,29,"Phạm Minh Tuấn",""
6943,"nắng về theo anh","Rồi ngày mới đến ngàn tia nắng lung linh",57118,48,"Lê Quang",""
6944,"câu hát lý theo chồng","Mai sớm em theo chồng rồi",57472,50,"Giao Tiên",""
6945,"còn nhớ hay đã quên","Khi cô đơn em có nhớ về lúc đôi ta còn mặn nồng",57498,50,"Đào Trọng Thịnh",""
6946,"công chúa ngủ trong rừng","Thủa xa xưa trên thế gian có một nàng công chúa ra đời",57500,50,"Nhất Trung",""
6947,"cây hai ngàn lá","Dân tôi chỉ có hai ngàn người như cái cây cái cây hai ngàn chiếc lá...",56659,47,"Trần Long Ẩn",""
6948,"chút tình mong manh","Đêm nay anh không đến  cô đơn giăng trong bóng đêm...",54936,41,"Nguyễn Nhất Huy",""
6949,"giấc mơ mỏng manh","Giờ chỉ còn một mình mình cay đắng  giờ chỉ còn một mình...",54464,39,"Mạnh Quân",""
6950,"mộng phiêu du","Một ngày thênh thang phiêu bạt bước trên thảo nguyên...",53765,35,"Minh Châu",""
6951,"một chiều thu","Chiều nay sương rơi ướt vai người khách giang hồ…",52780,30,"Trần Nhật Bằng",""
6952,"nếu biển không có sóng","Nếu biển không có sóng…",50129,29,"Từ Huy",""
6953,"rồi có lúc","Rồi có lúc bỗng ta yêu mối tình thơ  rồi có lúc...",56545,46,"Lã Văn Cường",""
6954,"vọng ngày xanh","Trời mưa gió...",50022,29,"Khánh Băng",""
6955,"chị tôi 2","Rồi một đêm sáng trăng...",51690,29,"Cổ nhạc: Huỳnh Nguyên",""
6956,"cho em được yêu thương","Cho em ngày vui chưa dứt cơn mê Tình như vẫn đang tràn...",58418,53,"Mai Khôi",""
6957,"còn đó trong anh nỗi mong chờ","Nhặt chiều vàng bên thềm  nghe thương sao…",52478,29,"Vĩnh Tâm",""
6958,"đành xa nhau","Ngày hôm qua em cứ nghĩ là mình có lỗi…",56346,46,"Nguyễn Ngọc Thiện",""
